Channel              :,CH1
1749,503.500000
1750,505.000000
1751,506.500000
1752,504.500000
1753,505.000000
1754,505.500000
1755,506.500000
1756,503.500000
1757,505.500000
1758,504.500000
1759,507.000000
1760,501.000000
1761,504.500000
1762,504.000000
1763,504.500000
1764,504.500000
1765,504.500000
1766,504.500000
1767,504.500000
1768,505.000000
1769,507.500000
1770,505.000000
1771,506.000000
1772,503.500000
1773,504.500000
1774,505.500000
1775,506.500000
1776,504.500000
1777,505.000000
1778,503.500000
1779,503.000000
1780,504.500000
1781,504.500000
1782,507.000000
1783,504.000000
1784,506.000000
1785,504.000000
1786,504.000000
1787,502.500000
1788,503.500000
1789,503.500000
1790,504.500000
1791,502.500000
1792,505.500000
1793,502.000000
1794,505.000000
1795,504.500000
1796,503.500000
1797,504.500000
1798,503.500000
1799,506.000000
1800,503.000000
1801,506.000000
1802,507.000000
1803,502.500000
1804,503.000000
1805,503.500000
1806,502.500000
1807,504.000000
1808,504.000000
1809,502.500000
1810,504.000000
1811,504.500000
1812,506.500000
1813,503.500000
1814,504.500000
1815,504.000000
1816,506.000000
1817,504.000000
1818,505.500000
1819,504.500000
1820,505.000000
1821,505.000000
1822,503.000000
1823,501.500000
1824,503.500000
1825,503.500000
1826,502.000000
1827,503.500000
1828,505.500000
1829,503.500000
1830,503.000000
1831,502.500000
1832,503.000000
1833,506.500000
1834,503.500000
1835,504.000000
1836,503.000000
1837,505.500000
1838,502.500000
1839,506.500000
1840,502.500000
1841,505.000000
1842,503.500000
1843,502.500000
1844,505.500000
1845,503.000000
1846,504.500000
1847,504.500000
1848,503.500000
1849,503.500000
1850,505.500000
1851,503.000000
1852,506.000000
1853,505.500000
1854,504.000000
1855,504.000000
1856,503.500000
1857,504.000000
1858,507.000000
1859,502.500000
1860,503.500000
1861,505.000000
1862,504.500000
1863,503.500000
1864,504.500000
1865,507.000000
1866,503.000000
1867,505.000000
1868,506.500000
1869,505.000000
1870,503.000000
1871,504.000000
1872,506.500000
1873,505.500000
1874,501.500000
1875,505.000000
1876,506.500000
1877,504.000000
1878,502.000000
1879,505.000000
1880,503.500000
1881,502.500000
1882,505.500000
1883,504.000000
1884,504.500000
1885,504.000000
1886,502.500000
1887,505.000000
1888,502.500000
1889,502.500000
1890,502.000000
1891,499.500000
1892,504.500000
1893,501.000000
1894,501.000000
1895,503.000000
1896,504.500000
1897,503.000000
1898,504.500000
1899,503.000000
1900,503.500000
1901,504.500000
1902,502.500000
1903,503.000000
1904,501.500000
1905,503.500000
1906,504.500000
1907,504.500000
1908,503.500000
1909,504.500000
1910,501.500000
1911,505.500000
1912,505.000000
1913,501.000000
1914,504.500000
1915,504.500000
1916,502.000000
1917,505.500000
1918,503.500000
1919,499.000000
1920,503.500000
1921,504.500000
1922,504.000000
1923,503.500000
1924,501.500000
1925,503.500000
1926,501.000000
1927,504.500000
1928,501.500000
1929,502.500000
1930,502.000000
1931,504.000000
1932,504.500000
1933,503.500000
1934,500.500000
1935,501.500000
1936,502.500000
1937,502.500000
1938,503.000000
1939,503.500000
1940,503.500000
1941,504.500000
1942,503.500000
1943,504.000000
1944,504.000000
1945,503.000000
1946,499.500000
1947,504.500000
1948,502.000000
1949,500.500000
1950,502.500000
1951,503.000000
1952,505.000000
1953,504.000000
1954,503.500000
1955,504.000000
1956,504.500000
1957,504.500000
1958,503.000000
1959,504.500000
1960,503.000000
1961,501.000000
1962,502.500000
1963,503.000000
1964,503.000000
1965,503.500000
1966,502.000000
1967,502.000000
1968,503.500000
1969,503.000000
1970,501.000000
1971,502.500000
1972,502.500000
1973,501.000000
1974,501.500000
1975,500.500000
1976,500.000000
1977,504.500000
1978,503.000000
1979,501.500000
1980,503.000000
1981,499.000000
1982,503.500000
1983,504.500000
1984,504.500000
1985,505.000000
1986,503.000000
1987,502.500000
1988,503.500000
1989,501.000000
1990,500.000000
1991,501.500000
1992,503.500000
1993,503.000000
1994,502.500000
1995,505.000000
1996,503.500000
1997,502.500000
1998,503.000000
1999,503.500000
2000,501.500000
2001,503.000000
2002,501.500000
2003,502.500000
2004,501.000000
2005,502.500000
2006,502.000000
2007,503.500000
2008,504.000000
2009,506.000000
2010,504.000000
2011,503.000000
2012,504.000000
2013,502.500000
2014,504.000000
2015,502.500000
2016,506.000000
2017,501.000000
2018,501.500000
2019,502.000000
2020,503.500000
2021,501.000000
2022,500.000000
2023,501.500000
2024,503.500000
2025,502.500000
2026,502.500000
2027,504.500000
2028,501.500000
2029,502.000000
2030,502.500000
2031,502.000000
2032,501.500000
2033,501.500000
2034,503.000000
2035,501.500000
2036,501.000000
2037,502.500000
2038,502.500000
2039,503.000000
2040,503.000000
2041,501.500000
2042,503.000000
2043,502.500000
2044,503.500000
2045,503.000000
2046,503.500000
2047,503.500000
2048,501.000000
2049,502.000000
2050,502.000000
2051,504.500000
2052,501.000000
2053,502.500000
2054,501.500000
2055,501.000000
2056,502.500000
2057,502.500000
2058,501.500000
2059,502.500000
2060,503.000000
2061,502.500000
2062,501.000000
2063,501.500000
2064,503.000000
2065,503.500000
2066,503.000000
2067,505.000000
2068,504.000000
2069,499.500000
2070,504.500000
2071,502.500000
2072,501.500000
2073,503.000000
2074,504.500000
2075,503.000000
2076,503.500000
2077,503.000000
2078,503.000000
2079,501.000000
2080,502.000000
2081,503.000000
2082,502.000000
2083,501.500000
2084,503.000000
2085,502.500000
2086,504.000000
2087,501.000000
2088,503.000000
2089,502.500000
2090,502.000000
2091,504.000000
2092,503.000000
2093,505.000000
2094,503.500000
2095,503.500000
2096,501.000000
2097,503.500000
2098,501.500000
2099,501.500000
2100,501.500000
2101,503.000000
2102,500.500000
2103,501.500000
2104,503.500000
2105,502.000000
2106,502.500000
2107,504.500000
2108,502.000000
2109,504.000000
2110,501.000000
2111,501.500000
2112,504.500000
2113,503.500000
2114,501.500000
2115,502.500000
2116,501.000000
2117,501.500000
2118,503.000000
2119,502.000000
2120,501.500000
2121,502.500000
2122,504.500000
2123,501.000000
2124,501.500000
2125,501.000000
2126,502.500000
2127,503.500000
2128,501.500000
2129,502.500000
2130,502.500000
2131,502.500000
2132,504.000000
2133,501.500000
2134,502.500000
2135,500.500000
2136,501.500000
2137,501.000000
2138,503.500000
2139,503.500000
2140,501.000000
2141,504.000000
2142,501.500000
2143,502.000000
2144,503.000000
2145,502.000000
2146,500.500000
2147,504.000000
2148,503.500000
2149,503.500000
2150,503.000000
2151,499.500000
2152,503.000000
2153,502.000000
2154,502.500000
2155,502.000000
2156,502.000000
2157,501.500000
2158,505.000000
2159,504.500000
2160,503.000000
2161,502.500000
2162,502.000000
2163,501.500000
2164,502.000000
2165,502.500000
2166,502.000000
2167,503.000000
2168,504.500000
2169,503.500000
2170,502.500000
2171,503.500000
2172,505.000000
2173,502.000000
2174,504.000000
2175,501.500000
2176,502.500000
2177,502.500000
2178,502.000000
2179,503.500000
2180,501.500000
2181,503.000000
2182,503.000000
2183,504.500000
2184,502.000000
2185,503.000000
2186,501.500000
2187,502.000000
2188,504.000000
2189,502.500000
2190,502.500000
2191,504.000000
2192,502.000000
2193,504.500000
2194,501.500000
2195,503.500000
2196,501.500000
2197,505.500000
2198,501.000000
2199,501.000000
2200,502.000000
2201,501.500000
2202,502.000000
2203,501.000000
2204,502.000000
2205,503.000000
2206,501.500000
2207,504.000000
2208,502.000000
2209,502.500000
2210,502.500000
2211,505.000000
2212,503.500000
2213,500.000000
2214,504.000000
2215,500.000000
2216,501.500000
2217,501.000000
2218,502.500000
2219,501.000000
2220,502.000000
2221,502.000000
2222,500.500000
2223,503.500000
2224,501.500000
2225,503.500000
2226,501.000000
2227,503.500000
2228,504.500000
2229,502.500000
2230,504.500000
2231,499.500000
2232,503.500000
2233,501.500000
2234,503.500000
2235,502.500000
2236,500.500000
2237,501.500000
2238,500.500000
2239,502.000000
2240,502.000000
2241,501.500000
2242,502.500000
2243,503.500000
2244,502.000000
2245,501.000000
2246,503.500000
2247,502.500000
2248,501.500000
2249,501.000000
2250,502.500000
2251,500.000000
2252,501.500000
2253,503.500000
2254,503.000000
2255,502.000000
2256,502.500000
2257,503.000000
2258,502.000000
2259,501.500000
2260,502.000000
2261,504.000000
2262,501.500000
2263,504.500000
2264,501.000000
2265,501.000000
2266,502.000000
2267,502.500000
2268,502.500000
2269,502.000000
2270,503.000000
2271,501.000000
2272,501.000000
2273,505.500000
2274,501.000000
2275,502.500000
2276,501.000000
2277,502.000000
2278,501.500000
2279,501.500000
2280,501.500000
2281,504.500000
2282,505.000000
2283,502.500000
2284,502.500000
2285,504.500000
2286,502.500000
2287,501.000000
2288,502.500000
2289,501.000000
2290,500.500000
2291,502.000000
2292,500.000000
2293,501.500000
2294,501.500000
2295,502.000000
2296,501.000000
2297,501.500000
2298,504.000000
2299,503.000000
2300,502.000000
2301,503.000000
2302,502.500000
2303,504.000000
2304,503.500000
2305,506.000000
2306,502.500000
2307,500.000000
2308,501.000000
2309,501.500000
2310,502.500000
2311,503.000000
2312,501.000000
2313,-492.500000
2314,-509.000000
2315,-504.000000
2316,-504.000000
2317,-505.000000
2318,-502.000000
2319,-503.000000
2320,-504.500000
2321,-505.000000
2322,-505.000000
2323,-502.500000
2324,-503.000000
2325,-505.500000
2326,-504.500000
2327,-504.000000
2328,-505.000000
2329,-503.500000
2330,-508.500000
2331,-505.500000
2332,-505.500000
2333,-509.000000
2334,-508.000000
2335,-506.500000
2336,-505.500000
2337,-507.500000
2338,-507.000000
2339,-505.500000
2340,-507.500000
2341,-506.500000
2342,-509.000000
2343,-507.000000
2344,-507.500000
2345,-505.500000
2346,-506.500000
2347,-507.000000
2348,-505.000000
2349,-507.500000
2350,-507.500000
2351,-509.000000
2352,-507.500000
2353,-508.500000
2354,-506.500000
2355,-507.500000
2356,-506.500000
2357,-507.500000
2358,-506.000000
2359,-509.500000
2360,-507.000000
2361,-507.500000
2362,-509.500000
2363,-507.500000
2364,-504.000000
2365,-507.000000
2366,-506.000000
2367,-505.000000
2368,-508.000000
2369,-507.000000
2370,-506.000000
2371,-505.500000
2372,-506.500000
2373,-503.500000
2374,-508.000000
2375,-505.500000
2376,-506.000000
2377,-508.000000
2378,-504.000000
2379,-504.000000
2380,-505.000000
2381,-507.000000
2382,-504.000000
2383,-506.000000
2384,-505.500000
2385,-503.000000
2386,-504.500000
2387,-505.000000
2388,-506.500000
2389,-502.500000
2390,-503.500000
2391,-504.000000
2392,-505.500000
2393,-504.500000
2394,-507.000000
2395,-504.000000
2396,-504.500000
2397,-505.500000
2398,-505.500000
2399,-505.000000
2400,-508.000000
2401,-504.000000
2402,-505.500000
2403,-508.000000
2404,-504.000000
2405,-504.000000
2406,-504.500000
2407,-504.500000
2408,-504.500000
2409,-505.000000
2410,-504.500000
2411,-504.500000
2412,-504.500000
2413,-503.000000
2414,-505.000000
2415,-505.000000
2416,-503.000000
2417,-504.500000
2418,-503.500000
2419,-504.000000
2420,-503.500000
2421,-502.500000
2422,-504.000000
2423,-504.000000
2424,-503.000000
2425,-504.500000
2426,-502.000000
2427,-503.000000
2428,-503.500000
2429,-503.500000
2430,-503.000000
2431,-502.500000
2432,-502.000000
2433,-504.000000
2434,-503.500000
2435,-504.000000
2436,-503.500000
2437,-502.000000
2438,-504.500000
2439,-503.500000
2440,-502.000000
2441,-502.500000
2442,-502.500000
2443,-504.000000
2444,-501.000000
2445,-505.000000
2446,-501.500000
2447,-503.000000
2448,-502.000000
2449,-502.500000
2450,-503.500000
2451,-501.500000
2452,-503.500000
2453,-500.000000
2454,-501.000000
2455,-500.500000
2456,-499.500000
2457,-502.500000
2458,-501.500000
2459,-502.500000
2460,-500.500000
2461,-501.500000
2462,-498.500000
2463,-501.000000
2464,-501.000000
2465,-502.500000
2466,-500.500000
2467,-501.500000
2468,-501.500000
2469,-500.000000
2470,-501.000000
2471,-501.000000
2472,-501.500000
2473,-501.000000
2474,-500.000000
2475,-501.500000
2476,-502.000000
2477,-504.000000
2478,-501.500000
2479,-501.500000
2480,-499.000000
2481,-500.000000
2482,-498.000000
2483,-501.000000
2484,-501.000000
2485,-502.000000
2486,-498.500000
2487,-501.000000
2488,-501.000000
2489,-502.000000
2490,-502.000000
2491,-502.500000
2492,-501.000000
2493,-499.000000
2494,-500.500000
2495,-500.500000
2496,-501.000000
2497,-500.500000
2498,-502.000000
2499,-501.000000
2500,-501.000000
2501,-500.000000
2502,-500.500000
2503,-501.500000
2504,-501.000000
2505,-501.500000
2506,-499.500000
2507,-501.000000
2508,-501.000000
2509,-500.500000
2510,-502.500000
2511,-500.500000
2512,-501.000000
2513,-500.000000
2514,-501.500000
2515,-501.000000
2516,-502.000000
2517,-499.500000
2518,-500.000000
2519,-498.500000
2520,-502.500000
2521,-502.000000
2522,-501.000000
2523,-502.500000
2524,-502.000000
2525,-502.500000
2526,-501.000000
2527,-500.000000
2528,-500.500000
2529,-500.000000
2530,-502.000000
2531,-501.000000
2532,-503.500000
2533,-501.000000
2534,-501.500000
2535,-501.500000
2536,-503.500000
2537,-499.000000
2538,-500.500000
2539,-499.500000
2540,-499.500000
2541,-497.000000
2542,-501.000000
2543,-500.000000
2544,-500.000000
2545,-498.500000
2546,-499.000000
2547,-498.500000
2548,-498.000000
2549,-500.500000
2550,-498.500000
2551,-501.000000
2552,-499.000000
2553,-499.000000
2554,-499.500000
2555,-500.500000
2556,-499.500000
2557,-500.000000
2558,-500.500000
2559,-500.500000
2560,-499.000000
2561,-502.000000
2562,-499.000000
2563,-499.000000
2564,-499.000000
2565,-499.500000
2566,-500.500000
2567,-502.000000
2568,-498.500000
2569,-501.500000
2570,-501.500000
2571,-501.000000
2572,-498.500000
2573,-499.000000
2574,-497.500000
2575,-500.500000
2576,-503.500000
2577,-498.500000
2578,-501.000000
2579,-500.500000
2580,-500.000000
2581,-498.500000
2582,-499.500000
2583,-498.500000
2584,-500.500000
2585,-501.500000
2586,-497.000000
2587,-502.000000
2588,-497.500000
2589,-499.000000
2590,-499.000000
2591,-498.500000
2592,-499.500000
2593,-500.500000
2594,-499.500000
2595,-496.500000
2596,-498.500000
2597,-498.000000
2598,-498.500000
2599,-497.500000
2600,-500.500000
2601,-500.000000
2602,-501.500000
2603,-498.500000
2604,-500.500000
2605,-498.000000
2606,-500.000000
2607,-499.500000
2608,-498.000000
2609,-499.000000
2610,-498.000000
2611,-500.500000
2612,-499.000000
2613,-499.500000
2614,-498.500000
2615,-498.500000
2616,-499.000000
2617,-498.500000
2618,-498.500000
2619,-500.500000
2620,-499.000000
2621,-498.500000
2622,-499.000000
2623,-501.000000
2624,-499.000000
2625,-501.500000
2626,-498.500000
2627,-500.500000
2628,-496.500000
2629,-497.000000
2630,-497.500000
2631,-499.500000
2632,-501.000000
2633,-498.500000
2634,-498.500000
2635,-499.500000
2636,-498.500000
2637,-499.000000
2638,-500.500000
2639,-498.500000
2640,-498.000000
2641,-499.000000
2642,-498.500000
2643,-498.500000
2644,-497.500000
2645,-498.000000
2646,-498.500000
2647,-497.000000
2648,-499.500000
2649,-498.000000
2650,-497.000000
2651,-498.000000
2652,-497.500000
2653,-497.500000
2654,-496.500000
2655,-495.500000
2656,-497.000000
2657,-496.500000
2658,-498.500000
2659,-497.000000
2660,-496.500000
2661,-498.500000
2662,-498.000000
2663,-499.000000
2664,-498.000000
2665,-498.500000
2666,-496.500000
2667,-497.500000
2668,-496.500000
2669,-499.000000
2670,-497.000000
2671,-497.500000
2672,-497.500000
2673,-494.500000
2674,-497.000000
2675,-498.500000
2676,-497.000000
2677,-495.500000
2678,-496.000000
2679,-497.000000
2680,-496.500000
2681,-496.000000
2682,-498.000000
2683,-496.500000
2684,-497.500000
2685,-498.000000
2686,-498.000000
2687,-496.500000
2688,-496.000000
2689,-499.500000
2690,-495.500000
2691,-497.000000
2692,-497.500000
2693,-494.500000
2694,-495.000000
2695,-497.500000
2696,-498.000000
2697,-497.000000
2698,-497.000000
2699,-497.500000
2700,-498.500000
2701,-496.500000
2702,-497.500000
2703,-498.000000
2704,-499.500000
2705,-498.000000
2706,-497.500000
2707,-499.500000
2708,-496.500000
2709,-495.500000
2710,-497.500000
2711,-496.500000
2712,-498.000000
2713,-497.000000
2714,-495.500000
2715,-497.500000
2716,-494.000000
2717,-499.000000
2718,-497.500000
2719,-499.000000
2720,-497.000000
2721,-498.500000
2722,-496.500000
2723,-499.000000
2724,-498.500000
2725,-499.000000
2726,-497.000000
2727,-495.500000
2728,-497.000000
2729,-496.500000
2730,-497.500000
2731,-496.000000
2732,-497.500000
2733,-496.000000
2734,-496.500000
2735,-498.500000
2736,-495.000000
2737,-496.500000
2738,-495.500000
2739,-499.500000
2740,-497.500000
2741,-496.500000
2742,-498.000000
2743,-497.500000
2744,-498.000000
2745,-495.000000
2746,-494.500000
2747,-495.500000
2748,-497.000000
2749,-496.500000
2750,-498.500000
2751,-496.000000
2752,-497.000000
2753,-495.000000
2754,-496.000000
2755,-497.000000
2756,-495.500000
2757,-497.000000
2758,-497.000000
2759,-498.500000
2760,-498.000000
2761,-498.000000
2762,-496.000000
2763,-497.500000
2764,-497.000000
2765,-496.500000
2766,-498.000000
2767,-499.000000
2768,-496.500000
2769,-497.000000
2770,-498.000000
2771,-496.500000
2772,-497.500000
2773,-498.500000
2774,-497.000000
2775,-497.000000
2776,-498.500000
2777,-497.000000
2778,-497.500000
2779,-499.500000
2780,-497.500000
2781,-497.500000
2782,-498.500000
2783,-498.000000
2784,-496.000000
2785,-497.000000
2786,-496.000000
2787,-498.000000
2788,-496.000000
2789,-494.500000
2790,-496.000000
2791,-496.500000
2792,-497.500000
2793,-495.500000
2794,-497.000000
2795,-496.500000
2796,-499.500000
2797,-496.500000
2798,-497.000000
2799,-496.000000
2800,-496.500000
2801,-498.000000
2802,-497.500000
2803,-495.500000
2804,-499.500000
2805,-498.000000
2806,-498.000000
2807,-497.000000
2808,-497.500000
2809,-496.500000
2810,-495.500000
2811,-499.500000
2812,-496.500000
2813,-495.000000
2814,-497.000000
2815,-498.500000
2816,-497.500000
2817,-496.500000
2818,-498.000000
2819,-495.000000
2820,-496.500000
2821,-497.500000
2822,-499.500000
2823,-497.000000
2824,-496.500000
2825,-494.000000
2826,-496.500000
2827,-498.000000
2828,-496.500000
2829,-497.000000
2830,-495.500000
2831,-496.500000
2832,-498.500000
2833,-497.500000
2834,-498.000000
2835,-497.500000
2836,-496.500000
2837,-499.500000
2838,-495.500000
2839,-493.500000
2840,-495.000000
2841,-498.500000
2842,-495.000000
2843,-497.000000
2844,-494.500000
2845,-495.500000
2846,-496.000000
2847,-495.000000
2848,-496.500000
2849,-496.500000
2850,-497.500000
2851,-495.500000
2852,-495.500000
2853,-496.500000
2854,-498.500000
2855,-495.500000
2856,-497.500000
2857,-497.500000
2858,-496.000000
2859,-496.500000
2860,-497.500000
2861,-495.500000
2862,-497.000000
2863,-498.500000
2864,-496.500000
2865,-495.500000
2866,-497.000000
2867,-494.000000
2868,-495.500000
2869,-494.500000
2870,-497.000000
2871,-496.000000
2872,-497.000000
2873,-495.000000
2874,-498.500000
2875,-495.000000
2876,-495.500000
2877,-496.000000
2878,-495.000000
2879,-495.000000
2880,-497.000000
2881,-496.500000
2882,-496.500000
2883,-496.000000
2884,-497.000000
2885,-497.000000
2886,-495.000000
2887,-496.500000
2888,-495.500000
2889,-494.000000
2890,-494.000000
2891,-497.500000
2892,-497.500000
2893,-497.000000
2894,-496.500000
2895,-497.000000
2896,-495.000000
2897,-495.500000
2898,-496.500000
2899,-495.000000
2900,-499.500000
2901,-496.500000
2902,-496.500000
2903,-497.500000
2904,-498.000000
2905,-497.500000
2906,-497.000000
2907,-497.500000
2908,-495.500000
2909,-499.500000
2910,-497.500000
2911,-498.000000
2912,-496.000000
2913,-497.500000
2914,-498.500000
2915,-498.500000
2916,-497.000000
2917,-497.000000
2918,-496.000000
2919,-496.500000
2920,-497.500000
2921,-496.500000
2922,-495.000000
2923,-496.500000
2924,-496.500000
2925,-495.000000
2926,-494.500000
2927,-495.500000
2928,-497.000000
2929,-498.000000
2930,-494.500000
2931,-496.000000
2932,-496.000000
2933,-494.500000
2934,-494.000000
2935,-497.000000
2936,-495.500000
2937,-499.500000
2938,-496.000000
2939,-495.000000
2940,-495.500000
2941,-497.500000
2942,-495.000000
2943,-494.500000
2944,-495.000000
2945,-496.500000
2946,-495.500000
2947,-497.000000
2948,-496.000000
2949,-496.000000
2950,-497.000000
2951,-496.000000
2952,-496.500000
2953,-498.500000
2954,-496.000000
2955,-497.500000
2956,-495.500000
2957,-495.500000
2958,-497.000000
2959,-492.500000
2960,-497.000000
2961,-494.500000
2962,-495.500000
2963,-494.500000
2964,-496.500000
2965,-495.000000
2966,-496.500000
2967,-496.500000
2968,-494.500000
2969,-498.000000
2970,-495.500000
2971,-496.000000
2972,-494.500000
2973,-497.500000
2974,-493.500000
2975,-497.500000
2976,-497.000000
2977,-497.000000
2978,-496.000000
2979,-495.500000
2980,-494.500000
2981,-494.000000
2982,-494.000000
2983,-495.500000
2984,-497.000000
2985,-496.500000
2986,-497.500000
2987,-498.000000
2988,-496.000000
2989,-498.000000
2990,-498.000000
2991,-497.000000
2992,-496.500000
2993,-495.500000
2994,-496.500000
2995,-494.500000
2996,-495.000000
2997,-497.500000
2998,-496.500000
2999,-497.000000
3000,-494.500000
3001,-498.000000
3002,-495.000000
3003,-497.000000
3004,-495.500000
3005,-494.500000
3006,-495.000000
3007,-492.500000
3008,-499.000000
3009,-493.500000
3010,-495.000000
3011,-494.500000
3012,-495.500000
3013,-495.000000
3014,-495.500000
3015,-497.500000
3016,-495.500000
3017,-496.500000
3018,-498.500000
3019,-497.500000
3020,-495.500000
3021,-496.500000
3022,-497.500000
3023,-495.000000
3024,-498.000000
3025,-495.500000
3026,-497.000000
3027,-496.500000
3028,-495.000000
3029,-495.500000
3030,-495.500000
3031,-496.000000
3032,-496.000000
3033,-496.500000
3034,-497.000000
3035,-497.000000
3036,-495.000000
3037,-494.000000
3038,-494.000000
3039,-496.500000
3040,-497.000000
3041,-496.000000
3042,-496.000000
3043,-495.500000
3044,-495.500000
3045,-493.500000
3046,-496.500000
3047,-497.000000
3048,-496.000000
3049,-497.000000
3050,-494.500000
3051,-498.500000
3052,-495.500000
3053,-498.000000
3054,-495.500000
3055,-495.500000
3056,-498.000000
3057,-496.500000
3058,-497.000000
3059,-494.500000
3060,-496.500000
3061,-494.500000
3062,-497.500000
3063,-494.500000
3064,-496.000000
3065,-499.000000
3066,-495.500000
3067,-495.000000
3068,-496.000000
3069,-495.500000
3070,-496.000000
3071,-496.000000
3072,-495.000000
3073,-496.000000
3074,-497.500000
3075,-496.000000
3076,-496.500000
3077,-497.000000
3078,-496.000000
3079,-498.000000
3080,-498.000000
3081,-495.500000
3082,-494.500000
3083,-496.500000
3084,-496.500000
3085,-494.500000
3086,-498.000000
3087,-494.500000
3088,-496.000000
3089,-495.500000
3090,-495.500000
3091,-496.500000
3092,-494.000000
3093,-495.000000
3094,-498.000000
3095,-495.500000
3096,-497.500000
3097,-495.000000
3098,-495.500000
3099,-496.500000
3100,-495.000000
3101,-496.500000
3102,-496.000000
3103,-496.500000
3104,-497.000000
3105,-495.000000
3106,-500.000000
3107,-496.500000
3108,-496.000000
3109,-497.500000
3110,-497.000000
3111,-496.000000
3112,-496.500000
3113,-496.500000
3114,-495.500000
3115,-494.500000
3116,-497.500000
3117,-494.500000
3118,-494.500000
3119,-496.000000
3120,-495.500000
3121,-496.500000
3122,-497.500000
3123,-495.500000
3124,-497.500000
3125,-496.500000
3126,-499.000000
3127,-496.000000
3128,-496.500000
3129,-495.000000
3130,-494.500000
3131,-496.000000
3132,-494.500000
3133,-496.500000
3134,-497.500000
3135,-496.000000
3136,-495.500000
3137,-494.500000
3138,-496.000000
3139,-496.500000
3140,-495.500000
3141,-495.000000
3142,-495.000000
3143,-496.000000
3144,-497.500000
3145,-495.000000
3146,-493.000000
3147,-496.000000
3148,-494.500000
3149,-494.500000
3150,-496.000000
3151,-493.500000
3152,-496.500000
3153,-495.000000
3154,-496.000000
3155,-494.500000
3156,-495.000000
3157,-495.500000
3158,-492.500000
3159,-495.500000
3160,-494.000000
3161,-495.500000
3162,-495.000000
3163,-493.000000
3164,-495.500000
3165,-495.500000
3166,-496.500000
3167,-495.000000
3168,-496.000000
3169,-495.500000
3170,-494.500000
3171,-496.500000
3172,-495.000000
3173,-494.500000
3174,-493.000000
3175,-496.000000
3176,-495.000000
3177,-497.000000
3178,-496.000000
3179,-494.500000
3180,-497.500000
3181,-497.500000
3182,-496.000000
3183,-498.500000
3184,-494.500000
3185,-496.500000
3186,-496.500000
3187,-494.500000
3188,-495.500000
3189,-495.000000
3190,-494.500000
3191,-498.000000
3192,-497.500000
3193,-495.000000
3194,-495.500000
3195,-495.500000
3196,-494.000000
3197,-496.000000
3198,-494.500000
3199,-496.500000
3200,-496.500000
3201,-494.500000
3202,-495.000000
3203,-496.000000
3204,-493.000000
3205,-495.000000
3206,517.000000
3207,514.500000
3208,511.500000
3209,511.500000
3210,511.000000
3211,509.500000
3212,511.500000
3213,511.000000
3214,510.000000
3215,511.500000
3216,510.000000
3217,511.000000
3218,511.500000
3219,512.500000
3220,511.500000
3221,513.000000
3222,515.000000
3223,509.500000
3224,516.500000
3225,514.000000
3226,511.500000
3227,513.500000
3228,511.500000
3229,516.000000
3230,513.000000
3231,516.000000
3232,515.000000
3233,515.000000
3234,513.000000
3235,513.000000
3236,515.500000
3237,512.000000
3238,515.000000
3239,513.500000
3240,515.000000
3241,513.500000
3242,512.500000
3243,514.000000
3244,514.000000
3245,513.500000
3246,513.500000
3247,513.000000
3248,513.500000
3249,512.500000
3250,513.500000
3251,513.500000
3252,514.500000
3253,512.500000
3254,513.500000
3255,513.000000
3256,511.500000
3257,513.500000
3258,511.500000
3259,514.000000
3260,514.500000
3261,513.500000
3262,514.500000
3263,513.500000
3264,515.500000
3265,513.000000
3266,516.000000
3267,510.500000
3268,517.000000
3269,512.500000
3270,511.500000
3271,513.000000
3272,512.000000
3273,512.000000
3274,513.500000
3275,511.500000
3276,512.500000
3277,513.500000
3278,511.000000
3279,510.500000
3280,513.500000
3281,509.000000
3282,511.000000
3283,512.000000
3284,512.000000
3285,511.500000
3286,511.500000
3287,512.000000
3288,511.000000
3289,510.000000
3290,510.000000
3291,508.500000
3292,514.000000
3293,512.500000
3294,514.000000
3295,512.000000
3296,512.000000
3297,512.500000
3298,511.500000
3299,508.500000
3300,510.500000
3301,511.500000
3302,512.500000
3303,509.000000
3304,512.000000
3305,511.000000
3306,512.000000
3307,513.500000
3308,511.000000
3309,507.000000
3310,511.000000
3311,511.500000
3312,512.000000
3313,511.000000
3314,513.000000
3315,508.000000
3316,510.500000
3317,511.000000
3318,510.500000
3319,511.000000
3320,509.500000
3321,511.000000
3322,512.500000
3323,512.500000
3324,510.000000
3325,511.000000
3326,510.500000
3327,509.500000
3328,511.500000
3329,508.500000
3330,511.000000
3331,507.500000
3332,509.000000
3333,511.000000
3334,508.000000
3335,509.500000
3336,508.500000
3337,510.000000
3338,509.500000
3339,507.500000
3340,508.500000
3341,510.000000
3342,512.500000
3343,507.500000
3344,509.000000
3345,509.000000
3346,508.500000
3347,507.500000
3348,510.500000
3349,508.000000
3350,509.500000
3351,508.500000
3352,512.000000
3353,509.500000
3354,509.500000
3355,508.500000
3356,508.500000
3357,509.000000
3358,509.000000
3359,511.500000
3360,509.500000
3361,509.000000
3362,507.000000
3363,507.500000
3364,507.500000
3365,507.500000
3366,506.500000
3367,506.500000
3368,507.000000
3369,509.500000
3370,508.500000
3371,508.500000
3372,508.000000
3373,508.500000
3374,507.000000
3375,510.000000
3376,507.500000
3377,508.000000
3378,505.500000
3379,509.000000
3380,507.000000
3381,507.000000
3382,507.500000
3383,508.000000
3384,506.500000
3385,507.500000
